"name","lat","lng","population","toBernPerHMon","toBernPerHTue","toBernPerHWed","toBernPerHThu","toBernPerHFri","toBernPerHSat","toBernPerHSun","toBernAnyDay","toZhPerHMon","toZhPerHTue","toZhPerHWed","toZhPerHThu","toZhPerHFri","toZhPerHSat","toZhPerHSun","toZhAnyDay","avDurToZh","avDurToBern"
"Bremgarten bei Bern",46.978194,7.43417,4385,152.088450292398,149.421783625731,152.562134502924,152.562134502924,152.024122807018,116.561549707602,121.592604059168,142.401825642538,0,0,0,0,0,0,0,0,NA,9.65677592885854
"Kirchlindach",46.999707,7.41422,2900,36.0534915720674,36.0534915720674,36.0534915720674,36.0534915720674,36.1587547299622,24.7696938424493,21.0718954248366,32.3163300407882,0,0,0,0,0,0,0,0,NA,22.3376925152119
"Köniz",46.922239,7.413058,40214,646.230994152047,636.359485670699,689.950330371383,636.913875598086,631.242929292929,455.503678497958,450.018040935673,592.317047788396,0,0,0,0,0,0,0,0,NA,11.7659741073221
"Muri bei Bern",46.933299,7.499724,12984,78.672514619883,85.9510898458267,77.0584795321637,80.1111111111111,85.9245614035088,80.6508771929825,62.859649122807,78.7468975468975,0,0,0,0,0,0,0,0,NA,15.8361453582514
"Oberbalm",46.873078,7.402637,883,12.4444444444444,12.4444444444444,17.7719298245614,12.4444444444444,12.6081871345029,17.6081871345029,17.280701754386,14.6574770258981,0,0,0,0,0,0,0,0,NA,20.7642405063291
"Stettlen",46.959255,7.524777,3149,7.66666666666667,11.6666666666667,7.66666666666667,7.66666666666667,11.6666666666667,11.5555555555556,6.44444444444444,9.19047619047619,0,0,0,0,0,0,0,0,NA,16
"Vechigen",46.94941,7.562916,5252,7.66666666666667,9.66666666666667,7.66666666666667,7.66666666666667,9.66666666666667,9.55555555555556,6.44444444444444,8.33333333333333,0,0,0,0,0,0,0,0,NA,20.5
"Wohlen bei Bern",46.98213,7.347798,8987,49.59305125559,49.59305125559,49.59305125559,49.59305125559,49.8094255245958,41.0916752665979,32.5184253525972,45.9702473094501,0,0,0,0,0,0,0,0,NA,23.8660712183055
"Zollikofen",46.995946,7.457642,10217,78.6389920880633,88.8135534915721,77.9047815617475,79.2047815617475,92.8384158926729,83.7800309597523,64.5830065359477,80.8233660130719,9,9,9,9,9,9,9,9,84.5,13.9883510423037
"Ittigen",46.979073,7.481521,11390,63.0298245614035,66.0140350877193,62.969298245614,64.6271929824561,58.2964912280702,48.2558479532164,51.8888888888889,59.2973684210526,0,0,0,0,0,0,0,0,NA,11.6568413194957
"Ostermundigen",46.958278,7.491124,16788,177.049415204678,156.135924462011,174.973757309942,177.049415204678,161.375702101103,85.0500312044935,84.1738304093567,145.115439413752,3,3,3,3,3,3,3,3,78.3333333333333,13.8975033800517
"Biel/Bienne",47.142045,7.258567,54163,0,2,0,0,4,4,0,1.42857142857143,0,0,0,0,0,0,0,0,NA,63
"Aefligen",47.094681,7.557221,1067,0,0,0,0,2,2,0,0.571428571428571,0,0,0,0,0,0,0,0,NA,33
"Burgdorf",47.057132,7.623747,16228,12.2426900584795,12.3914473684211,12.4411549707602,13.875,13.0657894736842,17.4273950808394,14.9722932651321,13.7736814596166,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,77.6588235294118,24.6560904520334
"Hasle bei Burgdorf",47.003261,7.645094,3353,7.44444444444444,7.5,8.5,7.77777777777778,6.72222222222222,3.55555555555556,3.38888888888889,6.41269841269841,0,0,0,0,0,0,0,0,NA,41.8110236220472
"Hindelbank",47.041871,7.538306,2414,6.15789473684211,6.21052631578947,5.26315789473684,5.63157894736842,6.31578947368421,7.89473684210526,8.16666666666667,6.52005012531328,0,0,0,0,0,0,0,0,NA,28.2721518987342
"Kirchberg (BE)",47.084824,7.586083,5817,0,0,0,0,2,2,0,0.571428571428571,0,0,0,0,0,0,0,0,NA,30
"Lyssach",47.065088,7.581929,1422,5.15789473684211,5.21052631578947,5.26315789473684,5.63157894736842,5.31578947368421,6.89473684210526,7.16666666666667,5.80576441102757,0,0,0,0,0,0,0,0,NA,21.5527426160338
"Oberburg",47.039,7.625648,2909,2.57894736842105,2.63157894736842,2.68421052631579,2.89473684210526,2.78947368421053,3.55555555555556,3.38888888888889,2.93191311612364,0,0,0,0,0,0,0,0,NA,37.7794117647059
"Wynigen",47.107538,7.668543,2011,4.5,3.5,3.44444444444444,1.44444444444444,1.47368421052632,1.72222222222222,1.08695652173913,2.45310740619665,0,0,0,0,0,0,0,0,NA,22.2203389830508
"Gampelen",47.014226,7.057439,864,4,4,4,4,4,2,2,3.42857142857143,0,0,0,0,0,0,0,0,NA,39
"Ins",47.005898,7.105647,3444,4.50375939849624,4.43233082706767,4.43233082706767,4.06390977443609,4.90601503759398,2.27777777777778,1.27777777777778,3.69912877431674,0,0,0,0,0,0,0,0,NA,37.9569444444444
"Müntschemier",46.996168,7.144203,1333,1,0.9375,0.9375,0.9375,0.9375,2,4,1.53571428571429,0,0,0,0,0,0,0,0,NA,30
"Bätterkinden",47.13178,7.539891,3186,2.52631578947368,2.52631578947368,2.52631578947368,2.52631578947368,6.52631578947368,6,2,3.5187969924812,0,0,0,0,0,0,0,0,NA,34.8208333333333
"Fraubrunnen",47.08619,7.525395,4889,6.77777777777778,6.77777777777778,6.77777777777778,6.77777777777778,12.2777777777778,12.1666666666667,6.66666666666667,8.31746031746032,0,0,0,0,0,0,0,0,NA,25.6469181562145
"Jegenstorf",47.049814,7.508572,5609,6.77777777777778,6.77777777777778,6.77777777777778,6.77777777777778,8.27777777777778,7.66666666666667,5.33333333333333,6.91269841269841,0,0,0,0,0,0,0,0,NA,18.4691069574247
"Moosseedorf",47.016366,7.483901,4012,4.11111111111111,5.11111111111111,4.11111111111111,4.11111111111111,5.61111111111111,6.11111111111111,3.27777777777778,4.63492063492063,0,0,0,0,0,0,0,0,NA,14.5
"Münchenbuchsee",47.021332,7.45192,9947,5.05555555555556,11.2777777777778,8,4.38888888888889,25.5555555555556,24.5,2.55555555555556,11.6190476190476,0,0,0,0,0,0,0,0,NA,14.9441304347826
"Urtenen-Schönbühl",47.019525,7.503366,6211,17.1228070175439,17.1754385964912,15.3333333333333,15.5438596491228,20.4122807017544,19.7602339181287,14.9761904761905,17.1891633846521,0,0,0,0,0,0,0,0,NA,17.7783078880407
"Frutigen",46.587421,7.644437,6857,2,4,1,1,3,2.5,4.5,2.57142857142857,1,1,1,1,1,1,1,1,113,54.3125
"Kandersteg",46.497587,7.675664,1314,1,2,0,0,2,3,5,1.85714285714286,0,0,0,0,0,0,0,0,NA,76.5555555555556
"Krattigen",46.660973,7.725612,1101,2,4,0,0,7,6,5,3.42857142857143,0,0,0,0,0,0,0,0,NA,70.05
"Därligen",46.66065,7.809417,407,2,2,2,2,4,6,5,3.28571428571429,0,0,0,0,0,0,0,0,NA,81
"Interlaken",46.685523,7.858514,5692,2.05555555555556,2.11805555555556,2.23611111111111,2.34027777777778,2.33333333333333,4.5,4.19444444444444,2.82539682539683,0,0,0,0,0,0,0,0,NA,63.6102292768959
"Leissigen",46.654069,7.77386,1020,2,2,2,2,4,6,5,3.28571428571429,0,0,0,0,0,0,0,0,NA,76.6666666666667
"Unterseen",46.687165,7.849637,5690,1.94444444444444,2,3.05555555555556,2.22222222222222,3.21052631578947,5.26315789473684,4,3.09941520467836,0,0,0,0,0,0,0,0,NA,67.5407925407925
"Bowil",46.892954,7.695068,1370,3.36842105263158,3.36842105263158,3.63157894736842,3.78947368421053,4.36842105263158,4.21052631578947,3.15789473684211,3.69924812030075,0,0,0,0,0,0,0,0,NA,35.48
"Kiesen",46.81954,7.584815,924,0,2,0,0,1.5,1.5,0,0.714285714285714,0,0,0,0,0,0,0,0,NA,31.6
"Konolfingen",46.879415,7.620985,5225,6.31578947368421,5.36842105263158,6.63157894736842,6.78947368421053,8.31578947368421,8,6.05263157894737,6.78195488721805,0,0,0,0,0,0,0,0,NA,30.287037037037
